sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO49217,BK-R89B-52,15637,2012-08-04,2012-08-11,2012-08-16,2182.00,1,2182.00
SO49218,BK-R89B-58,26113,2012-08-04,2012-08-11,2012-08-16,2182.00,1,2182.00
SO49219,BK-M68B-46,12619,2012-08-04,2012-08-11,2012-08-16,2049.00,1,2049.00
SO49220,BK-M68S-38,14032,2012-08-04,2012-08-11,2012-08-16,2071.00,1,2071.00
SO49221,BK-R89B-58,23532,2012-08-04,2012-08-11,2012-08-16,2182.00,1,2182.00
SO49222,BK-M68S-38,27078,2012-08-04,2012-08-11,2012-08-16,2071.00,1,2071.00
SO49223,BK-M68B-42,27017,2012-08-04,2012-08-11,2012-08-16,2049.00,1,2049.00
SO49224,BK-M68B-38,27073,2012-08-04,2012-08-11,2012-08-16,2049.00,1,2049.00
SO49225,BK-R89B-48,17191,2012-08-05,2012-08-12,2012-08-17,2182.00,1,2182.00
SO49226,BK-R89R-52,17792,2012-08-05,2012-08-12,2012-08-17,2443.00,1,2443.00
SO49227,BK-R89R-48,13873,2012-08-05,2012-08-12,2012-08-17,2443.00,1,2443.00
SO49228,BK-M68B-42,29404,2012-08-05,2012-08-12,2012-08-17,2049.00,1,2049.00
SO49229,BK-M68S-46,12390,2012-08-05,2012-08-12,2012-08-17,2071.00,1,2071.00
SO49230,BK-M68B-38,21266,2012-08-05,2012-08-12,2012-08-17,2049.00,1,2049.00
SO49231,BK-M68B-46,27058,2012-08-05,2012-08-12,2012-08-17,2049.00,1,2049.00
SO49232,BK-R50R-58,15529,2012-08-05,2012-08-12,2012-08-17,783.00,1,783.00
SO49233,BK-R50R-62,15531,2012-08-05,2012-08-12,2012-08-17,783.00,1,783.00
SO49234,BK-R50R-48,15534,2012-08-05,2012-08-12,2012-08-17,783.00,1,783.00
SO49235,BK-R50R-58,15537,2012-08-05,2012-08-12,2012-08-17,783.00,1,783.00
SO49236,BK-R64Y-48,25021,2012-08-05,2012-08-12,2012-08-17,1000.00,1,1000.00
SO49237,BK-R64Y-42,25035,2012-08-05,2012-08-12,2012-08-17,1000.00,1,1000.00
SO49238,BK-R89B-58,23593,2012-08-05,2012-08-12,2012-08-17,2182.00,1,2182.00
SO49239,BK-M68S-42,14011,2012-08-06,2012-08-13,2012-08-18,2071.00,1,2071.00
SO49240,BK-M68S-38,14058,2012-08-06,2012-08-13,2012-08-18,2071.00,1,2071.00
SO49241,BK-M68S-42,14065,2012-08-06,2012-08-13,2012-08-18,2071.00,1,2071.00
SO49242,BK-R89R-44,23524,2012-08-06,2012-08-13,2012-08-18,2443.00,1,2443.00
SO49243,BK-M68B-38,27074,2012-08-06,2012-08-13,2012-08-18,2049.00,1,2049.00
SO49244,BK-M68B-46,21284,2012-08-06,2012-08-13,2012-08-18,2049.00,1,2049.00
SO49245,BK-R64Y-48,25029,2012-08-06,2012-08-13,2012-08-18,1000.00,1,1000.00
SO49246,BK-R89B-44,23640,2012-08-06,2012-08-13,2012-08-18,2182.00,1,2182.00
SO49247,BK-R89R-48,17793,2012-08-07,2012-08-14,2012-08-19,2443.00,1,2443.00
SO49248,BK-R64Y-44,17766,2012-08-07,2012-08-14,2012-08-19,1000.00,1,1000.00
SO49249,BK-R64Y-42,17767,2012-08-07,2012-08-14,2012-08-19,1000.00,1,1000.00
SO49250,BK-R50B-52,19323,2012-08-07,2012-08-14,2012-08-19,783.00,1,783.00
SO49251,BK-R89B-52,13871,2012-08-07,2012-08-14,2012-08-19,2182.00,1,2182.00
SO49252,BK-M68S-38,12378,2012-08-07,2012-08-14,2012-08-19,2071.00,1,2071.00
SO49253,BK-M68B-42,14211,2012-08-07,2012-08-14,2012-08-19,2049.00,1,2049.00
SO49254,BK-M68B-38,14216,2012-08-07,2012-08-14,2012-08-19,2049.00,1,2049.00
SO49255,BK-R50R-44,15523,2012-08-07,2012-08-14,2012-08-19,783.00,1,783.00
SO49256,BK-M68S-42,13997,2012-08-07,2012-08-14,2012-08-19,2071.00,1,2071.00
SO49257,BK-R50R-58,26746,2012-08-07,2012-08-14,2012-08-19,783.00,1,783.00
SO49258,BK-R89R-44,17828,2012-08-08,2012-08-15,2012-08-20,2443.00,1,2443.00
SO49259,BK-M68B-42,29397,2012-08-08,2012-08-15,2012-08-20,2049.00,1,2049.00
SO49260,BK-M68B-46,12608,2012-08-08,2012-08-15,2012-08-20,2049.00,1,2049.00
SO49261,BK-M68B-42,12609,2012-08-08,2012-08-15,2012-08-20,2049.00,1,2049.00
SO49262,BK-R50B-58,19335,2012-08-08,2012-08-15,2012-08-20,783.00,1,783.00
SO49263,BK-R50B-52,20843,2012-08-08,2012-08-15,2012-08-20,783.00,1,783.00
SO49264,BK-M68S-46,14046,2012-08-08,2012-08-15,2012-08-20,2071.00,1,2071.00
SO49265,BK-M68S-46,14050,2012-08-08,2012-08-15,2012-08-20,2071.00,1,2071.00
SO49266,BK-M68B-46,14051,2012-08-08,2012-08-15,2012-08-20,2049.00,1,2049.00
SO49267,BK-M68S-46,14131,2012-08-08,2012-08-15,2012-08-20,2071.00,1,2071.00
SO49268,BK-M68S-46,27056,2012-08-08,2012-08-15,2012-08-20,2071.00,1,2071.00
SO49269,BK-R89B-44,13884,2012-08-09,2012-08-16,2012-08-21,2182.00,1,2182.00
SO49270,BK-M68S-38,29412,2012-08-09,2012-08-16,2012-08-21,2071.00,1,2071.00
SO49271,BK-M68S-42,12630,2012-08-09,2012-08-16,2012-08-21,2071.00,1,2071.00
SO49272,BK-M68B-46,14055,2012-08-09,2012-08-16,2012-08-21,2049.00,1,2049.00
SO49273,BK-M68S-38,21272,2012-08-09,2012-08-16,2012-08-21,2071.00,1,2071.00
SO49274,BK-M68B-46,21311,2012-08-09,2012-08-16,2012-08-21,2049.00,1,2049.00
SO49275,BK-R89R-44,23645,2012-08-09,2012-08-16,2012-08-21,2443.00,1,2443.00
SO49276,BK-R89B-58,17849,2012-08-10,2012-08-17,2012-08-22,2182.00,1,2182.00
SO49277,BK-M68S-38,12615,2012-08-10,2012-08-17,2012-08-22,2071.00,1,2071.00
SO49278,BK-M68B-38,14038,2012-08-10,2012-08-17,2012-08-22,2049.00,1,2049.00
SO49279,BK-M68B-46,14045,2012-08-10,2012-08-17,2012-08-22,2049.00,1,2049.00
SO49280,BK-R89R-44,17815,2012-08-11,2012-08-18,2012-08-23,2443.00,1,2443.00
SO49281,BK-R50B-52,19324,2012-08-11,2012-08-18,2012-08-23,783.00,1,783.00
SO49282,BK-M68B-46,14133,2012-08-11,2012-08-18,2012-08-23,2049.00,1,2049.00
SO49283,BK-M68S-38,14220,2012-08-11,2012-08-18,2012-08-23,2071.00,1,2071.00
SO49284,BK-R89B-48,23436,2012-08-11,2012-08-18,2012-08-23,2182.00,1,2182.00
SO49285,BK-M68S-46,27077,2012-08-11,2012-08-18,2012-08-23,2071.00,1,2071.00
SO49286,BK-M68S-38,27050,2012-08-11,2012-08-18,2012-08-23,2071.00,1,2071.00
SO49287,BK-M68S-46,14007,2012-08-11,2012-08-18,2012-08-23,2071.00,1,2071.00
SO49288,BK-M68S-42,13994,2012-08-11,2012-08-18,2012-08-23,2071.00,1,2071.00
SO49289,BK-R50R-52,26748,2012-08-11,2012-08-18,2012-08-23,783.00,1,783.00
SO49290,BK-R89R-48,16940,2012-08-12,2012-08-19,2012-08-24,2443.00,1,2443.00
SO49291,BK-R64Y-44,19433,2012-08-12,2012-08-19,2012-08-24,1000.00,1,1000.00
SO49292,BK-R64Y-48,19038,2012-08-12,2012-08-19,2012-08-24,1000.00,1,1000.00
SO49293,BK-M68B-38,12297,2012-08-12,2012-08-19,2012-08-24,2049.00,1,2049.00
SO49294,BK-R89R-44,13882,2012-08-12,2012-08-19,2012-08-24,2443.00,1,2443.00
SO49295,BK-M68B-46,12388,2012-08-12,2012-08-19,2012-08-24,2049.00,1,2049.00
SO49296,BK-M68S-46,14010,2012-08-12,2012-08-19,2012-08-24,2071.00,1,2071.00
SO49297,BK-M68B-38,14127,2012-08-12,2012-08-19,2012-08-24,2049.00,1,2049.00
SO49298,BK-M68S-46,14210,2012-08-12,2012-08-19,2012-08-24,2071.00,1,2071.00
SO49299,BK-R89B-52,23533,2012-08-12,2012-08-19,2012-08-24,2182.00,1,2182.00
SO49300,BK-R64Y-40,14362,2012-08-12,2012-08-19,2012-08-24,1000.00,1,1000.00
SO49301,BK-R89B-52,15665,2012-08-13,2012-08-20,2012-08-25,2182.00,1,2182.00
SO49302,BK-R89R-58,15651,2012-08-13,2012-08-20,2012-08-25,2182.00,1,2182.00
SO49303,BK-R89B-52,17103,2012-08-13,2012-08-20,2012-08-25,2182.00,1,2182.00
SO49304,BK-R64Y-38,19437,2012-08-13,2012-08-20,2012-08-25,1000.00,1,1000.00
SO49305,BK-R89R-58,13866,2012-08-13,2012-08-20,2012-08-25,2182.00,1,2182.00
SO49306,BK-R89B-44,13886,2012-08-13,2012-08-20,2012-08-25,2182.00,1,2182.00
SO49307,BK-M68B-38,14071,2012-08-13,2012-08-20,2012-08-25,2049.00,1,2049.00
SO49308,BK-M68S-38,14128,2012-08-13,2012-08-20,2012-08-25,2071.00,1,2071.00
SO49309,BK-R64Y-38,14364,2012-08-13,2012-08-20,2012-08-25,1000.00,1,1000.00
SO49310,BK-R50B-62,15527,2012-08-13,2012-08-20,2012-08-25,783.00,1,783.00
SO49311,BK-R50B-60,26743,2012-08-13,2012-08-20,2012-08-25,783.00,1,783.00
SO49312,BK-R89R-48,17086,2012-08-14,2012-08-21,2012-08-26,2443.00,1,2443.00
SO49313,BK-M68B-38,14039,2012-08-14,2012-08-21,2012-08-26,2049.00,1,2049.00
SO49314,BK-M68B-46,14214,2012-08-14,2012-08-21,2012-08-26,2049.00,1,2049.00
SO49315,BK-M68B-46,14215,2012-08-14,2012-08-21,2012-08-26,2049.00,1,2049.00
SO49316,BK-R89B-58,23433,2012-08-14,2012-08-21,2012-08-26,2182.00,1,2182.00
SO49317,BK-R64Y-38,14355,2012-08-14,2012-08-21,2012-08-26,1000.00,1,1000.00
SO49318,BK-R50B-58,27267,2012-08-14,2012-08-21,2012-08-26,783.00,1,783.00
SO49319,BK-R64Y-44,25022,2012-08-14,2012-08-21,2012-08-26,1000.00,1,1000.00
SO49320,BK-R89B-44,23649,2012-08-14,2012-08-21,2012-08-26,2182.00,1,2182.00
SO49321,BK-M68S-46,27063,2012-08-14,2012-08-21,2012-08-26,2071.00,1,2071.00
SO49322,BK-R50R-48,26747,2012-08-14,2012-08-21,2012-08-26,783.00,1,783.00
SO49323,BK-M68B-46,12612,2012-08-15,2012-08-22,2012-08-27,2049.00,1,2049.00
SO49324,BK-M68S-38,12461,2012-08-15,2012-08-22,2012-08-27,2071.00,1,2071.00
SO49325,BK-M68S-46,14219,2012-08-15,2012-08-22,2012-08-27,2071.00,1,2071.00
SO49326,BK-M68B-42,21305,2012-08-15,2012-08-22,2012-08-27,2049.00,1,2049.00
SO49327,BK-R89R-48,17790,2012-08-16,2012-08-23,2012-08-28,2443.00,1,2443.00
SO49328,BK-R89B-44,17812,2012-08-16,2012-08-23,2012-08-28,2182.00,1,2182.00
SO49329,BK-R64Y-44,17754,2012-08-16,2012-08-23,2012-08-28,1000.00,1,1000.00
SO49330,BK-M68S-42,12314,2012-08-16,2012-08-23,2012-08-28,2071.00,1,2071.00
SO49331,BK-M68B-38,12384,2012-08-16,2012-08-23,2012-08-28,2049.00,1,2049.00
SO49332,BK-M68S-38,14063,2012-08-16,2012-08-23,2012-08-28,2071.00,1,2071.00
SO49333,BK-M68S-42,14102,2012-08-16,2012-08-23,2012-08-28,2071.00,1,2071.00
SO49334,BK-M68B-42,14132,2012-08-16,2012-08-23,2012-08-28,2049.00,1,2049.00
SO49335,BK-R89B-48,23429,2012-08-16,2012-08-23,2012-08-28,2182.00,1,2182.00
SO49336,BK-R89B-52,23523,2012-08-16,2012-08-23,2012-08-28,2182.00,1,2182.00
SO49337,BK-M68B-46,27068,2012-08-16,2012-08-23,2012-08-28,2049.00,1,2049.00
SO49338,BK-R89R-48,23571,2012-08-16,2012-08-23,2012-08-28,2443.00,1,2443.00
SO49339,BK-R89R-44,17183,2012-08-17,2012-08-24,2012-08-29,2443.00,1,2443.00
SO49340,BK-R89B-48,15624,2012-08-17,2012-08-24,2012-08-29,2182.00,1,2182.00
SO49341,BK-R64Y-38,17756,2012-08-17,2012-08-24,2012-08-29,1000.00,1,1000.00
SO49342,BK-M68S-46,12599,2012-08-17,2012-08-24,2012-08-29,2071.00,1,2071.00
SO49343,BK-M68S-46,14033,2012-08-17,2012-08-24,2012-08-29,2071.00,1,2071.00
SO49344,BK-M68S-38,14048,2012-08-17,2012-08-24,2012-08-29,2071.00,1,2071.00
SO49345,BK-M68B-46,14070,2012-08-17,2012-08-24,2012-08-29,2049.00,1,2049.00
SO49346,BK-M68B-46,14218,2012-08-17,2012-08-24,2012-08-29,2049.00,1,2049.00
SO49347,BK-R89R-48,23539,2012-08-17,2012-08-24,2012-08-29,2443.00,1,2443.00
SO49348,BK-R89R-48,23547,2012-08-17,2012-08-24,2012-08-29,2443.00,1,2443.00
SO49349,BK-M68B-42,27045,2012-08-17,2012-08-24,2012-08-29,2049.00,1,2049.00
SO49350,BK-R50R-52,15547,2012-08-17,2012-08-24,2012-08-29,783.00,1,783.00
SO49351,BK-R50R-48,26673,2012-08-17,2012-08-24,2012-08-29,783.00,1,783.00
SO49352,BK-R89B-48,17082,2012-08-18,2012-08-25,2012-08-30,2182.00,1,2182.00
SO49353,BK-R50R-62,20931,2012-08-18,2012-08-25,2012-08-30,783.00,1,783.00
SO49354,BK-R89B-44,13883,2012-08-18,2012-08-25,2012-08-30,2182.00,1,2182.00
SO49355,BK-M68B-46,14031,2012-08-18,2012-08-25,2012-08-30,2049.00,1,2049.00
SO49356,BK-R89R-48,23540,2012-08-18,2012-08-25,2012-08-30,2443.00,1,2443.00
SO49357,BK-R89B-52,23542,2012-08-18,2012-08-25,2012-08-30,2182.00,1,2182.00
SO49358,BK-M68S-46,27076,2012-08-18,2012-08-25,2012-08-30,2071.00,1,2071.00
SO49359,BK-R64Y-42,14343,2012-08-18,2012-08-25,2012-08-30,1000.00,1,1000.00
SO49360,BK-M68B-38,27069,2012-08-18,2012-08-25,2012-08-30,2049.00,1,2049.00
SO49361,BK-R89B-44,15663,2012-08-18,2012-08-25,2012-08-30,2182.00,1,2182.00
SO49362,BK-M68B-38,12622,2012-08-19,2012-08-26,2012-08-31,2049.00,1,2049.00
SO49363,BK-M68B-42,14062,2012-08-19,2012-08-26,2012-08-31,2049.00,1,2049.00
SO49364,BK-R89B-58,23434,2012-08-19,2012-08-26,2012-08-31,2182.00,1,2182.00
SO49365,BK-R89R-44,23529,2012-08-19,2012-08-26,2012-08-31,2443.00,1,2443.00
SO49366,BK-R89B-52,23546,2012-08-19,2012-08-26,2012-08-31,2182.00,1,2182.00
SO49367,BK-M68B-46,27047,2012-08-19,2012-08-26,2012-08-31,2049.00,1,2049.00
SO49368,BK-R50R-62,15528,2012-08-19,2012-08-26,2012-08-31,783.00,1,783.00
SO49369,BK-R50B-52,15552,2012-08-19,2012-08-26,2012-08-31,783.00,1,783.00
SO49370,BK-R89B-58,23574,2012-08-19,2012-08-26,2012-08-31,2182.00,1,2182.00
SO49371,BK-R50R-48,26663,2012-08-19,2012-08-26,2012-08-31,783.00,1,783.00
SO49372,BK-R89R-48,15666,2012-08-20,2012-08-27,2012-09-01,2443.00,1,2443.00
SO49373,BK-R64Y-40,17752,2012-08-20,2012-08-27,2012-09-01,1000.00,1,1000.00
SO49374,BK-R50B-58,20933,2012-08-20,2012-08-27,2012-09-01,783.00,1,783.00
SO49375,BK-M68S-42,12330,2012-08-20,2012-08-27,2012-09-01,2071.00,1,2071.00
SO49376,BK-M68S-42,14125,2012-08-20,2012-08-27,2012-09-01,2071.00,1,2071.00
SO49377,BK-R89R-58,23435,2012-08-20,2012-08-27,2012-09-01,2182.00,1,2182.00
SO49378,BK-M68B-42,27051,2012-08-20,2012-08-27,2012-09-01,2049.00,1,2049.00
SO49379,BK-M68B-42,27067,2012-08-20,2012-08-27,2012-09-01,2049.00,1,2049.00
SO49380,BK-R50B-62,15542,2012-08-20,2012-08-27,2012-09-01,783.00,1,783.00
SO49381,BK-R50B-58,15553,2012-08-20,2012-08-27,2012-09-01,783.00,1,783.00
SO49382,BK-R64Y-40,25030,2012-08-20,2012-08-27,2012-09-01,1000.00,1,1000.00
SO49383,BK-R64Y-40,25032,2012-08-20,2012-08-27,2012-09-01,1000.00,1,1000.00
SO49384,BK-M68S-42,29414,2012-08-20,2012-08-27,2012-09-01,2071.00,1,2071.00
SO49385,BK-R89B-48,17803,2012-08-21,2012-08-28,2012-09-02,2182.00,1,2182.00
SO49386,BK-R89B-44,17093,2012-08-21,2012-08-28,2012-09-02,2182.00,1,2182.00
SO49387,BK-R89R-48,17114,2012-08-21,2012-08-28,2012-09-02,2443.00,1,2443.00
SO49388,BK-M68S-46,12298,2012-08-21,2012-08-28,2012-09-02,2071.00,1,2071.00
SO49389,BK-R50B-60,20975,2012-08-21,2012-08-28,2012-09-02,783.00,1,783.00
SO49390,BK-R50B-60,19326,2012-08-21,2012-08-28,2012-09-02,783.00,1,783.00
SO49391,BK-R89B-58,13877,2012-08-21,2012-08-28,2012-09-02,2182.00,1,2182.00
SO49392,BK-M68B-46,14066,2012-08-21,2012-08-28,2012-09-02,2049.00,1,2049.00
SO49393,BK-R89B-48,23422,2012-08-21,2012-08-28,2012-09-02,2182.00,1,2182.00
SO49394,BK-R89B-58,23525,2012-08-21,2012-08-28,2012-09-02,2182.00,1,2182.00
SO49395,BK-R89R-48,23572,2012-08-21,2012-08-28,2012-09-02,2443.00,1,2443.00
SO49396,BK-R89R-52,23538,2012-08-22,2012-08-29,2012-09-03,2443.00,1,2443.00
SO49397,BK-R50R-58,15551,2012-08-22,2012-08-29,2012-09-03,783.00,1,783.00
SO49398,BK-R50R-52,26745,2012-08-22,2012-08-29,2012-09-03,783.00,1,783.00
SO49399,BK-R50B-44,15540,2012-08-23,2012-08-30,2012-09-04,783.00,1,783.00
SO49400,BK-R89B-44,17794,2012-08-23,2012-08-30,2012-09-04,2182.00,1,2182.00
SO49401,BK-R89R-48,17813,2012-08-23,2012-08-30,2012-09-04,2443.00,1,2443.00
SO49402,BK-M68S-38,12302,2012-08-23,2012-08-30,2012-09-04,2071.00,1,2071.00
SO49403,BK-M68B-46,12397,2012-08-23,2012-08-30,2012-09-04,2049.00,1,2049.00
SO49404,BK-R89B-52,23425,2012-08-23,2012-08-30,2012-09-04,2182.00,1,2182.00
SO49405,BK-M68B-42,21332,2012-08-23,2012-08-30,2012-09-04,2049.00,1,2049.00
SO49406,BK-M68S-42,27021,2012-08-23,2012-08-30,2012-09-04,2071.00,1,2071.00
SO49407,BK-R64Y-48,14356,2012-08-23,2012-08-30,2012-09-04,1000.00,1,1000.00
SO49408,BK-R50R-60,15535,2012-08-23,2012-08-30,2012-09-04,783.00,1,783.00
SO49409,BK-M68B-38,13975,2012-08-23,2012-08-30,2012-09-04,2049.00,1,2049.00
SO49410,BK-R89R-48,17184,2012-08-24,2012-08-31,2012-09-05,2443.00,1,2443.00
SO49411,BK-R89R-44,15676,2012-08-24,2012-08-31,2012-09-05,2443.00,1,2443.00
SO49412,BK-R89B-44,16826,2012-08-24,2012-08-31,2012-09-05,2182.00,1,2182.00
SO49413,BK-R89R-48,17798,2012-08-24,2012-08-31,2012-09-05,2443.00,1,2443.00
SO49414,BK-R89R-44,17096,2012-08-24,2012-08-31,2012-09-05,2443.00,1,2443.00
SO49415,BK-R89R-52,17107,2012-08-24,2012-08-31,2012-09-05,2443.00,1,2443.00
SO49416,BK-R50B-48,20917,2012-08-24,2012-08-31,2012-09-05,783.00,1,783.00
SO49417,BK-M68B-46,12623,2012-08-24,2012-08-31,2012-09-05,2049.00,1,2049.00
SO49418,BK-M68S-38,14030,2012-08-24,2012-08-31,2012-09-05,2071.00,1,2071.00
SO49419,BK-R89R-44,23534,2012-08-24,2012-08-31,2012-09-05,2443.00,1,2443.00
SO49420,BK-R64Y-48,14354,2012-08-24,2012-08-31,2012-09-05,1000.00,1,1000.00
SO49421,BK-R89B-58,23573,2012-08-24,2012-08-31,2012-09-05,2182.00,1,2182.00
SO49422,BK-R89R-52,23648,2012-08-24,2012-08-31,2012-09-05,2443.00,1,2443.00
SO49423,BK-R50R-52,26666,2012-08-24,2012-08-31,2012-09-05,783.00,1,783.00
SO49424,BK-R50B-52,26740,2012-08-24,2012-08-31,2012-09-05,783.00,1,783.00
SO49425,BK-R89R-48,15623,2012-08-25,2012-09-01,2012-09-06,2443.00,1,2443.00
SO49426,BK-R50R-60,20921,2012-08-25,2012-09-01,2012-09-06,783.00,1,783.00
SO49427,BK-R50B-44,19338,2012-08-25,2012-09-01,2012-09-06,783.00,1,783.00
SO49428,BK-R89R-44,13870,2012-08-25,2012-09-01,2012-09-06,2443.00,1,2443.00
SO49429,BK-M68B-42,14012,2012-08-25,2012-09-01,2012-09-06,2049.00,1,2049.00
SO49430,BK-R50R-44,15538,2012-08-25,2012-09-01,2012-09-06,783.00,1,783.00
SO49431,BK-R50B-58,15548,2012-08-25,2012-09-01,2012-09-06,783.00,1,783.00
SO49432,BK-R89B-44,17841,2012-08-26,2012-09-02,2012-09-07,2182.00,1,2182.00
SO49433,BK-R89B-44,23544,2012-08-26,2012-09-02,2012-09-07,2182.00,1,2182.00
SO49434,BK-R64Y-38,14357,2012-08-26,2012-09-02,2012-09-07,1000.00,1,1000.00
SO49435,BK-R89B-52,17181,2012-08-27,2012-09-03,2012-09-08,2182.00,1,2182.00
SO49436,BK-R50R-60,20847,2012-08-27,2012-09-03,2012-09-08,783.00,1,783.00
SO49437,BK-R50R-52,19336,2012-08-27,2012-09-03,2012-09-08,783.00,1,783.00
SO49438,BK-M68S-46,14020,2012-08-27,2012-09-03,2012-09-08,2071.00,1,2071.00
SO49439,BK-M68S-46,14064,2012-08-27,2012-09-03,2012-09-08,2071.00,1,2071.00
SO49440,BK-M68B-42,14101,2012-08-27,2012-09-03,2012-09-08,2049.00,1,2049.00
SO49441,BK-M68B-38,27044,2012-08-27,2012-09-03,2012-09-08,2049.00,1,2049.00
SO49442,BK-R50B-60,15532,2012-08-27,2012-09-03,2012-09-08,783.00,1,783.00
SO49549,BK-R64Y-38,19440,2012-08-28,2012-09-04,2012-09-09,1000.00,1,1000.00
SO49550,BK-R50R-48,19380,2012-08-28,2012-09-04,2012-09-09,783.00,1,783.00
SO49551,BK-R50B-58,21040,2012-08-28,2012-09-04,2012-09-09,783.00,1,783.00
SO49552,BK-M68B-38,12647,2012-08-28,2012-09-04,2012-09-09,2049.00,1,2049.00
SO49553,BK-M68S-42,14302,2012-08-28,2012-09-04,2012-09-09,2071.00,1,2071.00
SO49554,BK-R50B-62,15739,2012-08-28,2012-09-04,2012-09-09,783.00,1,783.00
SO49555,BK-R64Y-44,25036,2012-08-28,2012-09-04,2012-09-09,1000.00,1,1000.00
SO49556,BK-R50B-44,26752,2012-08-28,2012-09-04,2012-09-09,783.00,1,783.00
SO49557,BK-R50B-60,26753,2012-08-28,2012-09-04,2012-09-09,783.00,1,783.00
SO49558,BK-R50B-58,19366,2012-08-29,2012-09-05,2012-09-10,783.00,1,783.00
SO49559,BK-R89R-48,26115,2012-08-29,2012-09-05,2012-09-10,2443.00,1,2443.00
SO49560,BK-R89B-48,13892,2012-08-29,2012-09-05,2012-09-10,2182.00,1,2182.00
SO49561,BK-M68B-38,14681,2012-08-29,2012-09-05,2012-09-10,2049.00,1,2049.00
SO49562,BK-M68S-42,14234,2012-08-29,2012-09-05,2012-09-10,2071.00,1,2071.00
SO49563,BK-M68S-42,27087,2012-08-29,2012-09-05,2012-09-10,2071.00,1,2071.00
SO49564,BK-R64Y-44,26533,2012-08-29,2012-09-05,2012-09-10,1000.00,1,1000.00
SO49565,BK-M68S-46,21501,2012-08-29,2012-09-05,2012-09-10,2071.00,1,2071.00
SO49566,BK-R50B-58,15565,2012-08-29,2012-09-05,2012-09-10,783.00,1,783.00
SO49567,BK-M68S-46,12634,2012-08-29,2012-09-05,2012-09-10,2071.00,1,2071.00
SO49568,BK-R89B-48,24003,2012-08-29,2012-09-05,2012-09-10,2182.00,1,2182.00
SO49569,BK-R89R-58,16262,2012-08-30,2012-09-06,2012-09-11,2182.00,1,2182.00
SO49570,BK-M68B-38,14316,2012-08-30,2012-09-06,2012-09-11,2049.00,1,2049.00
SO49571,BK-M68B-38,14345,2012-08-30,2012-09-06,2012-09-11,2049.00,1,2049.00
SO49572,BK-M68S-38,27107,2012-08-30,2012-09-06,2012-09-11,2071.00,1,2071.00
SO49573,BK-R89R-58,24009,2012-08-30,2012-09-06,2012-09-11,2182.00,1,2182.00
SO49574,BK-R50R-58,26764,2012-08-30,2012-09-06,2012-09-11,783.00,1,783.00
SO49575,BK-R89R-52,15923,2012-08-31,2012-09-07,2012-09-12,2443.00,1,2443.00
SO49576,BK-R89B-58,17761,2012-08-31,2012-09-07,2012-09-12,2182.00,1,2182.00
SO49577,BK-R89B-52,17762,2012-08-31,2012-09-07,2012-09-12,2182.00,1,2182.00
SO49578,BK-R64Y-48,19057,2012-08-31,2012-09-07,2012-09-12,1000.00,1,1000.00
SO49579,BK-M68B-38,14322,2012-08-31,2012-09-07,2012-09-12,2049.00,1,2049.00
SO49580,BK-M68B-38,14225,2012-08-31,2012-09-07,2012-09-12,2049.00,1,2049.00
SO49581,BK-R89R-48,17937,2012-09-01,2012-09-08,2012-09-13,2443.00,1,2443.00
SO49582,BK-R89B-52,17220,2012-09-01,2012-09-08,2012-09-13,2182.00,1,2182.00
SO49583,BK-R89B-52,16203,2012-09-01,2012-09-08,2012-09-13,2182.00,1,2182.00
SO49584,BK-R89R-44,13894,2012-09-01,2012-09-08,2012-09-13,2443.00,1,2443.00
SO49585,BK-M68B-46,12644,2012-09-01,2012-09-08,2012-09-13,2049.00,1,2049.00
SO49586,BK-M68S-38,12500,2012-09-01,2012-09-08,2012-09-13,2071.00,1,2071.00
SO49587,BK-M68S-46,14301,2012-09-01,2012-09-08,2012-09-13,2071.00,1,2071.00
SO49588,BK-M68S-42,14226,2012-09-01,2012-09-08,2012-09-13,2071.00,1,2071.00
SO49589,BK-M68B-46,14263,2012-09-01,2012-09-08,2012-09-13,2049.00,1,2049.00
SO49590,BK-M68B-42,21348,2012-09-01,2012-09-08,2012-09-13,2049.00,1,2049.00
SO49591,BK-M68S-38,27092,2012-09-01,2012-09-08,2012-09-13,2071.00,1,2071.00
SO49592,BK-R50R-44,15558,2012-09-01,2012-09-08,2012-09-13,783.00,1,783.00
SO49593,BK-R50R-44,15561,2012-09-01,2012-09-08,2012-09-13,783.00,1,783.00
SO49594,BK-R89B-58,24005,2012-09-01,2012-09-08,2012-09-13,2182.00,1,2182.00
SO49595,BK-R64Y-40,25107,2012-09-01,2012-09-08,2012-09-13,1000.00,1,1000.00
SO49596,BK-R89B-58,23653,2012-09-01,2012-09-08,2012-09-13,2182.00,1,2182.00
SO49597,BK-R89R-44,24001,2012-09-01,2012-09-08,2012-09-13,2443.00,1,2443.00
SO49598,BK-R89B-48,15710,2012-09-02,2012-09-09,2012-09-14,2182.00,1,2182.00
SO49599,BK-R89R-44,15921,2012-09-02,2012-09-09,2012-09-14,2443.00,1,2443.00
SO49600,BK-R64Y-38,14381,2012-09-02,2012-09-09,2012-09-14,1000.00,1,1000.00
SO49601,BK-R64Y-48,14382,2012-09-02,2012-09-09,2012-09-14,1000.00,1,1000.00
SO49602,BK-R50R-52,15737,2012-09-02,2012-09-09,2012-09-14,783.00,1,783.00
